Depth,AC,DEN,CN,LLD,GR,Pp
2643.5,93.965,2.454,27.917,2.03,88.275,29.86989561
2643.625,93.374,2.456,27.681,2.024,88.077,29.5530514
2643.75,92.625,2.457,27.928,2.021,88.414,29.14344377
2643.875,92.018,2.457,28.337,2.012,88.866,28.80582481
2644,91.367,2.459,28.871,2.003,88.588,28.43724077
2644.125,90.614,2.462,29.059,2.001,87.656,28.0021485
2644.25,90.389,2.464,28.928,1.997,85.673,27.8722262
2644.375,90.646,2.466,28.667,1.989,84.366,28.02623909
2644.5,91.183,2.466,28.289,1.984,84.635,28.3417274
2644.625,92.301,2.465,28.283,1.967,85.688,28.98113367
2644.75,93.373,2.463,28.699,1.935,87.384,29.57650524
2644.875,93.966,2.462,29.393,1.914,88.06,29.89979859
2645,94.441,2.46,30.457,1.869,87.76,30.15567131
2645.125,94.898,2.458,30.926,1.852,87.321,30.39896695
2645.25,95.271,2.456,30.703,1.839,87.369,30.59590219
2645.375,95.687,2.454,30.291,1.864,88.21,30.81300539
2645.5,96.244,2.45,29.984,1.892,88.712,31.09916826
2645.625,96.588,2.443,30.28,1.978,88.702,31.27489068
2645.75,95.515,2.438,30.628,2.083,87.616,30.73266702
2645.875,93.606,2.433,30.659,2.129,86.023,29.72710525
2646,91.041,2.433,29.499,2.198,84.767,28.29130257
2646.125,87.304,2.441,27.448,2.253,83.304,26.00730329
2646.25,85.054,2.451,26.095,2.288,81.008,24.51105279
2646.375,84.821,2.463,25.158,2.387,79.313,24.35275656
2646.5,85.222,2.475,24.859,2.448,78.993,24.63163104
2646.625,86.079,2.48,25.553,2.582,79.289,25.21389963
2646.75,86.501,2.473,26.375,2.71,80.156,25.49668878
2646.875,86.349,2.472,27.113,2.767,80.525,25.39879743
2647,85.967,2.473,27.416,2.867,80.17,25.14683845
2647.125,85.19,2.474,26.728,2.954,79.393,24.62279934
2647.25,84.143,2.477,25.825,2.996,77.644,23.89645321
2647.375,83.264,2.483,24.872,3.063,75.855,23.2693177
2647.5,82.517,2.486,23.748,3.07,74.98,22.72352672
2647.625,82.165,2.488,23.116,3.053,74.485,22.46338333
2647.75,82.461,2.485,23.066,3.025,74.418,22.68711512
2647.875,82.804,2.478,23.286,3.034,74.886,22.9434947
2648,83.104,2.471,23.907,3.056,75.585,23.16591942
2648.125,83.242,2.465,24.294,3.144,76.501,23.26897897
2648.25,82.807,2.458,23.915,3.215,77.876,22.9535122
2648.375,81.842,2.458,22.758,3.367,78.376,22.23537391
2651.75,82.215,2.407,19.04,2.677,65.688,22.5866757
2651.875,83.065,2.394,20.419,2.433,67.785,23.21825001
2652,83.61,2.39,21.906,2.249,68.799,23.61574966
2652.125,83.938,2.394,22.835,2.177,69.284,23.85293726
2652.25,84.072,2.39,23.214,2.067,68.721,23.95072713
2652.375,84.235,2.387,23.512,1.994,67.387,24.06860689
2652.5,84.537,2.383,23.894,1.969,66.61,24.28331594
2652.625,85.114,2.38,24.208,1.939,66.224,24.68593832
2652.75,85.455,2.379,24.332,1.934,66.553,24.92178995
2652.875,85.345,2.381,24.348,1.943,67.833,24.84943312
2653,84.968,2.387,24.114,1.975,69.372,24.59322991
2653.125,84.138,2.395,23.644,1.998,71.229,24.01577536
2653.25,83.463,2.399,23.225,2.053,73.429,23.5359818
2653.375,83.309,2.403,22.789,2.117,74.126,23.42716094
2653.5,83.38,2.405,22.235,2.15,73.573,23.48121042
2653.625,83.58,2.408,21.887,2.218,72.85,23.62813456
2653.75,83.612,2.41,21.837,2.284,72.927,23.65375732
2653.875,83.58,2.413,21.934,2.316,74.539,23.63335965
2654,83.612,2.42,22.306,2.373,76.048,23.65898302
2654.125,83.536,2.428,22.747,2.419,77.195,23.60690906
2654.25,83.461,2.433,22.951,2.437,77.571,23.55543161
2654.375,83.472,2.439,23.032,2.455,76.818,23.56598459
2654.5,83.578,2.445,23.033,2.454,76.011,23.64498489
2654.625,83.621,2.449,23.19,2.436,75.408,23.67851687
2654.75,83.59,2.45,23.525,2.412,75.609,23.65884375
2654.875,83.533,2.451,23.996,2.4,77.13,23.62042416
2655,83.711,2.45,24.686,2.378,78.781,23.75094488
2655.125,84.11,2.447,25.115,2.366,80.465,24.03782019
2655.25,84.743,2.444,25.169,2.367,82.356,24.48455844
2655.375,86.042,2.442,25.077,2.377,83.282,25.37308346
2655.5,87.439,2.44,24.744,2.39,83.263,26.29188521
2655.625,88.12,2.44,24.308,2.398,82.745,26.72800749
2655.75,88.287,2.442,24.036,2.417,80.829,26.83567888
2655.875,87.16,2.443,23.847,2.438,78.221,26.11975702
2656,84.909,2.446,23.723,2.448,76.729,24.61539482
2656.125,83.228,2.447,23.612,2.481,75.874,23.42578021
2656.25,81.917,2.446,23.449,2.506,75.342,22.45592844
2656.375,81.231,2.445,23.206,2.568,74.34,21.93398993
2656.5,81.815,2.442,22.78,2.626,72.811,22.38383525
2656.625,82.646,2.438,22.406,2.648,70.663,23.00926313
2656.75,83.27,2.434,22.234,2.673,67.451,23.46936353
2656.875,82.641,2.431,22.126,2.668,65.599,23.01077841
2657,80.434,2.428,22.136,2.657,65.556,21.32345425
2657.625,81.342,2.433,22.662,2.517,67.19,22.0456019
2657.75,82.524,2.435,22.735,2.467,66.363,22.94227374
2657.875,83.418,2.436,22.866,2.421,65.728,23.60014184
2658,83.87,2.436,22.927,2.403,65.599,23.92741998
2658.125,83.902,2.434,22.595,2.388,65.74,23.95285707
2658.25,83.671,2.431,22.098,2.407,66.273,23.79025421
2658.375,82.856,2.429,21.515,2.433,66.775,23.20072756
2658.5,81.55,2.425,20.704,2.523,66.826,22.22349054
2658.625,80.468,2.423,19.959,2.673,66.616,21.38407441
2663,84.762,2.365,24.028,1.613,77.404,24.66046288
2663.125,85.226,2.372,24.479,1.729,76.743,24.98342181
2663.25,85.543,2.368,24.467,1.782,76.158,25.20240651
2663.375,85.631,2.364,24.283,1.878,76.622,25.26474491
2663.5,85.426,2.364,23.898,1.962,77.535,25.12804967
2663.625,85.238,2.373,23.95,2.003,78.497,25.00216917
2663.75,85.17,2.383,23.962,2.091,79.483,24.95814134
2663.875,85.436,2.393,23.958,2.139,79.713,25.14276057
2664,85.781,2.406,24.014,2.224,79.354,25.37933365
2664.125,85.879,2.414,24.152,2.276,78.773,25.44799304
2664.25,85.825,2.418,24.503,2.29,77.777,25.41426961
2664.375,85.486,2.42,24.93,2.305,77.407,25.18734019
2664.5,85.257,2.423,25.218,2.303,77.969,25.03360456
2664.625,85.313,2.426,25.485,2.298,79.019,25.07457144
2664.75,85.428,2.428,25.751,2.287,80.125,25.15573208
2664.875,85.404,2.43,25.732,2.282,79.223,25.14199743
2665,85.194,2.429,25.522,2.283,77.306,25.00092507
2665.125,85.119,2.422,25.294,2.298,75.319,24.95201762
2665.25,85.217,2.415,25.27,2.335,74.147,25.02196972
2665.375,85.65,2.41,25.665,2.358,74.933,25.31975201
2665.5,85.989,2.407,26.005,2.404,75.528,25.55087458
2665.625,85.765,2.407,26.129,2.425,75.39,25.40278511
2665.75,85.112,2.405,25.61,2.472,74.236,24.96035514
2665.875,83.682,2.404,24.577,2.531,73.687,23.95790013
2666,82.515,2.407,23.844,2.557,74.286,23.10788797
2666.125,82.232,2.413,23.271,2.579,75.291,22.89916865
2666.25,82.274,2.423,22.897,2.55,76.304,22.93325929
2666.375,82.468,2.427,23.093,2.522,76.472,23.08075596
2666.5,82.579,2.419,23.649,2.452,76.571,23.16588556
2666.625,82.865,2.405,24.542,2.376,77.115,23.37983869
2666.75,83.655,2.376,26.392,2.339,78.681,23.95686031
2667.25,90.897,2.357,30.167,2.06,83.425,28.65977068
2667.375,91.375,2.371,29.913,2.026,84.561,28.93970288
2667.5,91.121,2.38,29.674,1.968,85.224,28.79548999
2667.625,90.953,2.386,29.541,1.921,85.624,28.70044288
2667.75,91.011,2.391,29.702,1.9,85.769,28.73689633
2667.875,91.344,2.393,30.173,1.859,85.677,28.93250828
2668,91.887,2.393,30.552,1.813,85.616,29.24605726
2668.125,92.886,2.395,30.849,1.788,85.755,29.80884309
2668.25,93.826,2.401,31.01,1.742,86.923,30.32497975
2668.375,94.398,2.409,30.987,1.714,88.788,30.63386645
2668.5,95.004,2.414,30.989,1.71,90.26,30.95593988
2669.125,94.293,2.422,27.79,1.981,89.879,30.59411772
2669.25,90.338,2.436,25.607,2.102,85.727,28.37348988
2669.375,87.004,2.455,23.78,2.242,80.671,26.30367798
2669.5,83.708,2.466,22.957,2.324,77.271,24.05262135
2670,81.176,2.457,21.392,2.979,69.884,22.17505576
2670.125,84.225,2.451,21.34,2.998,69.42,24.43388043
2670.25,85.946,2.446,21.538,2.973,69.041,25.62224869
2670.375,85.744,2.444,21.878,2.895,69.033,25.48878998
2670.5,84.751,2.442,22.01,2.854,69.913,24.81056844
2670.625,82.909,2.441,21.954,2.788,71.05,23.49596761
2670.75,81.814,2.438,21.577,2.743,71.421,22.68025302
2670.875,81.766,2.436,21.232,2.723,71.259,22.64636476
2671,81.902,2.436,21.24,2.676,70.386,22.75225538
2671.125,82.22,2.435,21.482,2.623,69.566,22.99469545
2671.25,82.815,2.435,22.129,2.601,69.275,23.43987382
2671.375,83.449,2.435,22.775,2.581,69.14,23.90540394
2671.5,84.144,2.435,23.02,2.611,69.021,24.4054835
2671.625,84.834,2.435,23.026,2.653,68.722,24.89193533
2671.75,84.647,2.437,22.481,2.802,68.172,24.76441763
2671.875,83.775,2.442,21.336,2.915,67.17,24.15052945
2672,82.475,2.449,20.099,3.224,64.91,23.20366032
2673.75,81.379,2.373,19.503,1.473,56.664,22.41013936
2680.625,81.777,2.356,20.938,1.435,72.193,22.85870487
2680.75,80.781,2.371,21.495,1.507,72.705,22.09137811
2681.625,84.98,2.36,23.374,1.568,69.236,25.20402899
2681.75,85.202,2.368,23.137,1.546,68.354,25.35970763
2681.875,85.265,2.37,23.233,1.554,67.325,25.40559839
2682,85.251,2.369,23.41,1.569,66.255,25.39863688
2682.125,85.068,2.367,23.557,1.618,66.412,25.2753765
2682.25,84.763,2.37,23.448,1.686,67.592,25.06666657
2682.375,84.301,2.376,23.239,1.727,69.443,24.74551241
2682.5,83.502,2.385,22.99,1.825,72.009,24.1775706
2682.625,82.741,2.397,22.446,1.959,72.656,23.62391749
2682.75,82.167,2.405,21.379,2.046,71.461,23.19841285
2682.875,81.251,2.41,20.111,2.256,69.294,22.50210953
2684.125,80.437,2.452,20.333,2.398,57.181,21.89037823
2684.25,82.067,2.428,21.97,2.227,59.69,23.15452813
2684.375,83.278,2.42,22.474,2.091,63.122,24.05460836
2684.5,84.4,2.417,22.61,2.04,68.575,24.86011531
2684.625,85.069,2.422,22.522,1.973,73.041,25.32891036
2684.75,85.364,2.428,22.503,1.953,75.07,25.53421198
2684.875,85.584,2.428,22.619,1.937,76.591,25.68685754
2685,85.796,2.425,22.793,1.936,77.654,25.83314209
2685.125,85.978,2.415,23.038,1.936,76.652,25.95839706
2685.25,86.076,2.4,23.202,1.933,74.493,26.02679758
2685.375,86.129,2.389,23.251,1.928,71.987,26.06492919
2685.5,86.071,2.379,23.27,1.924,70.167,26.02874691
2685.625,85.695,2.371,23.245,1.912,71.56,25.77805842
2685.75,85.189,2.373,23.151,1.9,73.869,25.43535594
2685.875,84.578,2.38,23.053,1.899,75.884,25.01408701
2686,83.8,2.389,22.958,1.912,76.365,24.46573651
2686.125,83.38,2.399,22.849,1.926,74.709,24.16556846
2686.25,83.35,2.4,22.766,1.966,73.302,24.14642651
2686.375,83.448,2.396,22.717,2.016,72.428,24.22011966
2686.5,83.68,2.394,22.671,2.041,72.496,24.39015013
2686.625,83.928,2.393,22.569,2.083,73.115,24.57045012
2686.75,84.199,2.397,22.396,2.119,73.123,24.76573585
2686.875,84.587,2.4,22.216,2.137,72.602,25.04151563
2687,85.073,2.402,22.001,2.179,71.453,25.38190252
2687.125,85.187,2.405,21.789,2.231,70.903,25.46307509
2687.25,85.04,2.409,21.952,2.26,71.342,25.36441076
2687.375,84.824,2.413,22.371,2.318,72.432,25.2173939
2687.5,84.56,2.418,22.89,2.374,74.643,25.03581712
2687.625,84.515,2.427,23.355,2.401,76.698,25.00691384
2687.75,84.624,2.434,23.196,2.447,77.786,25.08589281
2687.875,84.744,2.437,22.773,2.466,78.692,25.17229332
2688,84.785,2.438,22.382,2.495,79.577,25.20348619
2688.125,84.595,2.439,22.305,2.514,79.771,25.07353339
2688.25,84.285,2.441,22.773,2.519,79.477,24.85822694
2688.375,83.98,2.445,23.259,2.527,79.089,24.64446722
2688.5,83.847,2.45,23.714,2.543,79.039,24.55212373
2688.625,84.095,2.456,24.204,2.556,79.754,24.73156987
2688.75,84.424,2.459,24.536,2.58,80.458,24.96676563
2688.875,84.753,2.458,24.723,2.591,80.99,25.199711
2689,85.208,2.455,24.93,2.589,81.336,25.51720404
2689.125,85.677,2.451,25.266,2.572,81.52,25.8400215
2689.25,86.008,2.45,25.532,2.559,81.751,26.06601163
2689.375,86.306,2.451,25.591,2.529,82.169,26.26790896
2689.5,86.581,2.452,25.553,2.5,82.991,26.45291201
2689.625,86.852,2.45,25.487,2.488,83.743,26.63385507
2689.75,87.098,2.441,25.665,2.473,84.352,26.79715415
2689.875,87.32,2.431,26.019,2.47,85.052,26.9438131
2690,87.471,2.421,26.469,2.468,85.678,27.04389837
2690.125,87.326,2.41,27.016,2.45,85.113,26.95301267
2690.25,87.03,2.407,27.24,2.419,83.865,26.76349635
2690.375,86.686,2.41,27.201,2.403,82.375,26.54074946
2690.5,86.561,2.413,27.128,2.371,81.173,26.46094427
2690.625,87.124,2.415,27.195,2.345,82.066,26.83268011
2690.75,87.834,2.414,27.515,2.339,83.776,27.2923743
2690.875,88.56,2.412,27.794,2.342,85.58,27.75292328
2691,89.344,2.411,27.976,2.347,87.303,28.23963745
2691.125,89.634,2.414,27.84,2.35,87.766,28.41868081
2691.25,89.442,2.422,27.283,2.345,87.368,28.30474388
2691.375,88.981,2.428,26.77,2.342,86.784,28.02485559
2691.5,87.893,2.436,26.298,2.337,86.091,27.34592326
2691.625,86.724,2.447,25.822,2.325,85.672,26.59233132
2691.75,86.26,2.458,25.571,2.318,85.453,26.28769501
2691.875,86.246,2.464,25.566,2.307,85.268,26.28101385
2692,87.051,2.468,25.755,2.295,85.395,26.81441415
2692.125,88.213,2.47,26.552,2.285,86.52,27.56190942
2692.25,88.897,2.468,27.774,2.259,88.061,27.99166658
2692.375,89.355,2.466,28.636,2.225,89.896,28.27575371
2692.75,90.153,2.464,29.284,2.137,90.49,28.76559222
2692.875,90.618,2.464,29.082,2.097,88.827,29.04414788
2693,91.294,2.463,29.05,2.072,86.673,29.44163775
2693.125,91.618,2.461,29.288,2.064,85.561,29.630973
2693.25,91.557,2.456,29.441,2.057,85.475,29.59864342
2693.375,91.396,2.45,29.271,2.058,85.544,29.50862995
2693.5,91.35,2.441,28.935,2.061,85.469,29.48475397
2693.625,91.577,2.428,28.543,2.063,85.189,29.61818723
2693.75,91.653,2.416,28.609,2.057,84.987,29.66446748
2693.875,91.495,2.412,28.969,2.051,84.926,29.5764208
2694,90.885,2.41,29.435,2.038,85.293,29.22510023
2694.125,90.204,2.412,30.092,2.035,86.302,28.82548578
2694.25,89.98,2.415,30.642,2.042,87.396,28.69417135
2694.375,90.091,2.418,30.974,2.069,88.597,28.76335225
2694.5,90.841,2.42,31.222,2.091,89.664,29.21006457
2694.625,91.539,2.423,31.007,2.153,89.192,29.61784311
2694.75,91.437,2.427,29.935,2.229,87.836,29.56181345
2694.875,90.667,2.432,28.769,2.264,86,29.11591134
2695,88.32,2.437,27.517,2.315,82.996,27.69063217
2695.125,85.602,2.445,25.984,2.339,80.522,25.91637333
2695.25,84.264,2.448,25.145,2.346,79.798,24.99137444
2695.375,83.596,2.446,25.129,2.36,80.088,24.51695367
2695.5,83.939,2.439,25.452,2.377,82.294,24.76574253
2695.625,85.186,2.421,26.256,2.385,84.869,25.64246094
2695.75,86.251,2.399,27.022,2.387,85.603,26.3666912
2695.875,87.304,2.385,27.383,2.375,85.146,27.0612341
2696,88.673,2.372,27.675,2.315,83.171,27.93282071
2696.125,89.609,2.357,28.284,2.222,81.569,28.51054505
2696.875,93.208,2.356,31.185,1.91,87.976,30.60435266
2697,94.348,2.362,30.395,1.89,89.196,31.22408546
2697.125,94.689,2.37,29.481,1.849,90.196,31.40775568
2697.25,94.493,2.373,29.214,1.831,90.377,31.30664021
2697.375,94.23,2.372,29.436,1.798,90.028,31.16918484
2697.5,94.133,2.368,29.805,1.77,88.913,31.11994514
2697.625,94.424,2.361,30.345,1.757,88.023,31.27806967
2697.75,94.868,2.358,30.709,1.731,87.901,31.51562121
2697.875,95.461,2.36,30.835,1.709,87.958,31.82773665
2698,96.467,2.365,30.892,1.704,88.099,32.34450035
2698.125,97.404,2.371,30.786,1.718,88.128,32.8141053
2698.25,97.782,2.377,30.36,1.761,87.899,33.0020131
2698.375,97.819,2.381,29.781,1.789,87.195,33.02276217
2698.5,96.812,2.387,28.984,1.851,84.912,32.52857533
2698.625,94.525,2.405,27.674,1.912,81.884,31.35335767
2698.75,92.276,2.428,26.736,1.941,80.075,30.12608143
2698.875,89.773,2.444,26.568,2.002,78.852,28.66868823
2699,86.558,2.458,26.697,2.039,78.077,26.63974891
2699.125,84.806,2.471,27.035,2.136,77.695,25.45369589
2699.25,84.782,2.476,27.115,2.255,77.314,25.43963571
2699.375,85.417,2.476,26.934,2.313,76.705,25.88048809
2699.5,86.699,2.476,26.68,2.396,75.547,26.74345854
2699.625,87.456,2.476,26.394,2.417,74.513,27.23936256
2699.75,87.413,2.478,26.258,2.403,74.002,27.21429749
2699.875,87.056,2.481,26.214,2.338,73.595,26.98539841
2700,86.375,2.482,26.195,2.252,73.154,26.53968627
2700.125,86.051,2.484,26.394,2.212,73.331,26.32590223
2700.25,86.412,2.483,26.961,2.149,74.198,26.56959684
2700.375,87.345,2.482,27.506,2.125,75.659,27.18370531
2700.5,89.567,2.479,27.978,2.088,78.167,28.57878943
2700.625,91.97,2.472,28.143,2.058,79.569,29.99327264
2700.75,93.124,2.464,27.666,2.048,79.022,30.64173165
2700.875,93.548,2.46,27.091,2.035,77.32,30.87670375
2701,92.73,2.458,26.527,2.025,73.907,30.4289026
2701.125,91.006,2.46,25.991,2.023,71.34,29.44884332
2701.25,89.737,2.465,25.832,2.036,70.706,28.69786106
2701.375,88.606,2.468,25.897,2.095,70.662,28.00600759
2701.5,87.282,2.47,25.966,2.146,70.649,27.16693265
2701.625,86.311,2.47,25.833,2.289,69.932,26.53168617
2701.75,85.842,2.469,25.371,2.483,68.961,26.21975532
2701.875,85.495,2.469,24.876,2.596,67.797,25.98687387
2702,85.078,2.47,24.285,2.843,65.88,25.70329159
2702.125,84.316,2.475,23.219,2.968,63.818,25.17372564
2702.25,83.307,2.484,21.951,3.204,62.549,24.45285185
2702.375,81.829,2.491,21.017,3.387,61.726,23.35523056
2703.125,80.112,2.483,19.483,3.711,72.884,22.02873664
2703.25,82.02,2.482,20.029,3.732,73.627,23.51865554
2703.375,83.02,2.483,20.05,3.738,73.162,24.26680788
2703.5,82.067,2.487,19.686,3.669,69.837,23.55947564
2704.625,82.331,2.419,19.769,2.377,64.299,23.78195526
2704.75,83.564,2.406,21.139,2.232,68.318,24.69213043
2704.875,84.377,2.406,21.771,2.134,72.721,25.275096
2705,84.837,2.411,22.277,2.104,77.858,25.5999503
2705.125,84.6,2.42,22.898,2.078,79.779,25.43714642
2705.25,84.057,2.425,23.374,2.077,78.714,25.05630461
2705.375,83.368,2.425,23.562,2.08,76.622,24.56333623
2705.5,82.5,2.421,23.63,2.079,73.746,23.92683218
2705.625,82.044,2.414,23.484,2.079,72.313,23.58690943
2705.75,82.116,2.408,23.146,2.081,72.179,23.64395254
2705.875,82.44,2.408,22.873,2.085,72.282,23.88994923
2706,83.042,2.41,22.657,2.088,72.164,24.33846686
2706.125,83.491,2.417,22.595,2.095,71.665,24.66844538
2706.25,83.615,2.424,22.784,2.103,71.38,24.7607192
2706.375,83.612,2.426,22.961,2.108,71.255,24.76120278
2706.5,83.507,2.423,23.076,2.124,70.869,24.68797084
2706.625,83.429,2.414,23.085,2.158,69.895,24.63409525
2706.75,83.375,2.405,22.976,2.182,69.146,24.59753317
2706.875,83.185,2.402,22.817,2.234,68.588,24.46171447
2707,82.42,2.403,22.542,2.257,68.384,23.8987603
2707.125,81.234,2.413,21.869,2.29,68.677,22.99811952
2707.25,80.335,2.426,21.12,2.307,68.893,22.29376818
2707.375,79.573,2.433,20.787,2.313,69.136,21.68146849
2707.625,80.17,2.441,21.238,2.326,74.204,22.16973236
2707.75,81.574,2.444,22.289,2.321,77.777,23.27360658
2707.875,83.396,2.447,23.24,2.286,81.359,24.63661478
2708,86.295,2.449,24.27,2.219,84.937,26.65685989
2708.125,88.782,2.448,25.786,2.179,85.989,28.26012641
2708.25,89.829,2.445,27.178,2.104,85.548,28.90365243
2708.375,90.357,2.442,28.003,2.073,85.108,29.22249016
2708.5,90.552,2.439,28.722,2.033,85.523,29.34077578
2708.625,90.492,2.438,29.412,2.027,86.825,29.30796251
2708.75,90.329,2.44,29.551,2.036,87.715,29.21390453
2708.875,90.07,2.441,29.274,2.067,88.352,29.06196377
2709,89.649,2.441,28.798,2.114,88.817,28.81091623
2709.125,89.204,2.438,27.859,2.144,88.671,28.54214091
2709.25,88.795,2.433,26.789,2.22,87.802,28.29231886
2709.375,88.307,2.429,26.056,2.301,86.024,27.98988939
2709.5,87.511,2.426,25.388,2.341,81.59,27.48573785
2709.625,86.767,2.424,24.662,2.414,76.544,27.00415433
2709.75,86.394,2.423,24.295,2.464,73.767,26.7601128
2709.875,86.067,2.422,24.28,2.476,71.86,26.5442917
2710,85.475,2.42,24.378,2.479,70.608,26.14607905
2710.125,84.75,2.413,24.527,2.472,70.436,25.64824101
2710.25,84.43,2.404,24.44,2.432,70.672,25.42656398
2710.375,84.459,2.399,24.148,2.35,70.947,25.44963784
2710.5,85.181,2.395,23.739,2.298,70.892,25.95504412
2710.625,86.163,2.39,23.247,2.189,69.864,26.62464665
2710.75,86.646,2.385,23.149,2.085,68.275,26.94843353
2710.875,86.842,2.379,23.318,2.041,66.122,27.08014116
2711.375,87.128,2.363,22.523,2.023,64.162,27.27781956
2711.5,86.767,2.364,21.931,2.058,65.314,27.04420121
2711.625,85.46,2.366,21.076,2.145,64.956,26.17044158
2711.75,84.139,2.37,20.414,2.24,63.985,25.25255933
2712,81.571,2.384,20,2.363,63.881,23.36096708
2712.125,81.399,2.405,19.926,2.431,66.59,23.2311919
2712.25,81.898,2.429,19.975,2.459,69.426,23.61607121
2712.375,82.553,2.441,20.118,2.491,72.556,24.11170544
2712.5,83.179,2.449,20.352,2.482,76.265,24.57646799
2712.625,83.224,2.453,20.795,2.468,77.705,24.61200245
2712.75,83.017,2.453,21.264,2.431,77.114,24.46301073
2712.875,82.87,2.452,21.638,2.394,75.929,24.35739559
2713,83.188,2.451,22.109,2.38,74.179,24.593647
2713.125,83.974,2.448,22.856,2.371,73.159,25.16422861
2713.25,84.872,2.443,23.32,2.378,72.938,25.79969528
2713.375,84.924,2.44,23.321,2.407,73.017,25.838488
2713.5,84.817,2.437,23.166,2.435,73.953,25.76673869
2713.625,84.763,2.434,22.968,2.448,75.759,25.73175665
2713.75,84.772,2.431,23.019,2.471,77.285,25.74069457
2713.875,84.896,2.429,23.208,2.488,78.614,25.82968201
2714,85.091,2.427,23.434,2.495,79.783,25.96746494
2714.125,85.341,2.425,23.748,2.52,80.405,26.14223358
2714.25,85.772,2.427,24.059,2.563,80.88,26.43866983
2714.375,86.82,2.431,24.293,2.58,81.595,27.14049222
2714.5,87.758,2.437,24.554,2.592,82.919,27.75128881
2714.625,87.864,2.448,24.983,2.588,84.2,27.82166957
2714.75,87.488,2.459,25.417,2.561,84.858,27.58326523
