Depth,AC,nAC,Pv,DEN,CN,LLD,GR
3188.75,88.631,79.3401555,73.4369125,2.525,28.566,5.667,54.206
3188.875,88.671,79.33817698,73.43979125,2.524,28.527,5.67,53.58
3189,88.435,79.33619851,73.44267,2.518,28.264,5.684,51.677
3189.125,88.179,79.33422009,73.44554875,2.51,27.318,5.695,49.555
3189.25,87.934,79.33224171,73.4484275,2.497,26.208,5.697,47.581
3189.375,87.885,79.33026339,73.45130625,2.486,25.904,5.681,47.065
3189.5,88.68,79.32828512,73.454185,2.479,25.848,5.645,48.228
3189.625,89.554,79.32630689,73.45706375,2.474,26.541,5.594,49.708
3189.75,90.621,79.32432872,73.4599425,2.469,27.432,5.497,51.535
3189.875,91.885,79.32235059,73.46282125,2.464,28.076,5.359,52.738
3190,92.381,79.32037252,73.4657,2.46,28.653,5.233,53.617
3190.125,92.706,79.31839449,73.46857875,2.455,29.242,5.091,54.427
3190.25,92.753,79.31641651,73.4714575,2.452,29.987,4.91,54.98
3190.375,92.84,79.31443858,73.47433625,2.461,30.528,4.74,55.292
3190.5,93.113,79.3124607,73.477215,2.477,30.972,4.691,56.093
3190.625,93.365,79.31048287,73.48009375,2.495,30.947,4.67,57.073
3190.75,93.535,79.30850509,73.4829725,2.515,30.407,4.723,58.121
3190.875,93.55,79.30652736,73.48585125,2.515,29.484,4.841,58.351
3191,93.232,79.30454968,73.48873,2.504,28.685,4.929,57.235
3191.125,92.953,79.30257205,73.49160875,2.491,28.456,4.989,56.004
3191.25,92.855,79.30059446,73.4944875,2.48,28.673,4.954,55.063
3191.375,93.167,79.29861693,73.49736625,2.483,29.616,4.778,55.373
3191.5,94.32,79.29663944,73.500245,2.49,30.649,4.527,57.674
3191.625,95.524,79.29466201,73.50312375,2.498,32.011,4.232,60.541
3191.75,96.99,79.29268462,73.5060025,2.506,33.673,3.825,64.076
3191.875,99.066,79.29070729,73.50888125,2.509,35.632,3.403,66.426
3192,100.867,79.28873,73.51176,2.508,37.477,3.194,67.345
3192.125,102.426,79.28675276,73.51463875,2.506,38.672,2.994,67.643
3192.25,103.584,79.28477557,73.5175175,2.503,39.386,2.819,66.434
3192.375,104.77,79.28279843,73.52039625,2.499,38.607,2.697,64.591
3192.5,105.003,79.28082134,73.523275,2.497,38.704,2.683,61.922
3192.625,104.957,79.2788443,73.52615375,2.496,39.232,2.686,59.187
3192.75,104.237,79.27686731,73.5290325,2.497,38.798,2.738,56.918
3192.875,102.857,79.27489037,73.53191125,2.501,37.926,2.826,56.147
3193,101.804,79.27291348,73.53479,2.504,37.033,2.907,57.063
3193.125,101.044,79.27093663,73.53766875,2.508,36.255,2.996,58.419
3193.25,100.912,79.26895984,73.5405475,2.511,35.765,3.103,60.462
3193.375,101.207,79.26698309,73.54342625,2.508,35.511,3.193,62.113
3193.5,101.721,79.2650064,73.546305,2.502,35.229,3.192,64.355
3193.625,102.134,79.26302975,73.54918375,2.492,34.863,3.163,66.97
3193.75,102.285,79.26105315,73.5520625,2.476,34.414,3.054,69.911
3193.875,102.132,79.25907661,73.55494125,2.462,33.91,2.895,71.651
3194,101.503,79.25710011,73.55782,2.456,33.42,2.783,71.702
3194.125,100.891,79.25512366,73.56069875,2.452,32.974,2.672,71.373
3194.25,100.281,79.25314726,73.5635775,2.449,32.592,2.563,70.517
3194.375,99.55,79.25117091,73.56645625,2.447,32.796,2.48,70.238
3194.5,98.884,79.24919461,73.569335,2.446,33.145,2.461,70.792
3194.625,98.259,79.24721835,73.57221375,2.446,33.767,2.449,71.402
3194.75,97.657,79.24524215,73.5750925,2.446,34.245,2.455,71.908
3194.875,96.914,79.243266,73.57797125,2.449,34.39,2.478,71.963
3195,96.473,79.24128989,73.58085,2.453,34.499,2.509,71.527
3195.125,96.096,79.23931384,73.58372875,2.458,34.614,2.549,70.865
3195.25,95.739,79.23733783,73.5866075,2.468,34.876,2.618,69.719
3195.375,95.102,79.23536188,73.58948625,2.478,34.804,2.712,68.491
3195.5,94.512,79.23338597,73.592365,2.482,34.577,2.803,66.769
3195.625,94.139,79.23141011,73.59524375,2.486,33.932,2.915,64.94
3195.75,94.32,79.2294343,73.5981225,2.49,33.234,3.088,63.174
3195.875,95.05,79.22745854,73.60100125,2.494,32.452,3.294,62.031
3196,94.582,79.22548283,73.60388,2.496,31.602,3.436,60.455
3196.125,93.418,79.22350717,73.60675875,2.497,30.201,3.576,58.499
3196.25,90.401,79.22153156,73.6096375,2.498,28.406,3.704,56.039
3196.375,85.361,79.219556,73.61251625,2.5,26.657,3.776,54.407
3196.75,86.622,79.21362961,73.6211525,2.502,25.777,3.722,59.618
3196.875,92.772,79.21165424,73.62403125,2.5,29.541,3.722,62.161
3197,96.89,79.20967892,73.62691,2.497,33.434,3.75,62.836
3197.125,99.759,79.20770366,73.62978875,2.492,34.772,3.784,62.938
3197.25,99.997,79.20572844,73.6326675,2.481,35.906,3.831,61.961
3197.375,98.472,79.20375327,73.63554625,2.467,34.137,3.885,61.128
3197.5,95.034,79.20177815,73.638425,2.456,31.888,3.942,59.953
3197.625,91.53,79.19980308,73.64130375,2.447,28.923,4.011,58.315
3197.75,87.464,79.19782806,73.6441825,2.439,26.491,4.109,55.921
3198.5,88.474,79.18597897,73.661455,2.482,29.264,4.026,59.553
3198.625,91.944,79.1840043,73.66433375,2.486,32.664,3.892,58.044
3198.75,93.814,79.18202967,73.6672125,2.49,34.416,3.685,55.866
3198.875,95.246,79.1800551,73.67009125,2.496,33.968,3.462,55.005
3199,96.205,79.17808057,73.67297,2.5,33.449,3.361,56.476
3199.125,97.117,79.17610609,73.67584875,2.505,33.077,3.278,58.532
3199.25,97.986,79.17413166,73.6787275,2.508,33.081,3.242,61.342
3199.375,98.943,79.17215728,73.68160625,2.505,32.862,3.262,63.166
3199.5,99.208,79.17018295,73.684485,2.5,32.544,3.329,63.832
3199.625,99.324,79.16820867,73.68736375,2.493,32.079,3.421,63.92
3199.75,99.115,79.16623443,73.6902425,2.483,31.864,3.588,62.502
3199.875,98.622,79.16426025,73.69312125,2.475,31.967,3.825,60.215
3200,97.765,79.16228612,73.696,2.473,32.013,4.068,56.134
3200.125,96.866,79.16031203,73.69887875,2.475,31.6,4.383,51.595
3200.25,95.716,79.158338,73.7017575,2.483,30.643,4.926,46.911
3200.375,93.955,79.15636401,73.70463625,2.493,29.52,5.678,44.125
3200.5,92.452,79.15439007,73.707515,2.498,28.512,6.423,42.788
3200.625,91.251,79.15241618,73.71039375,2.502,27.89,7.345,41.815
3200.75,90.687,79.15044234,73.7132725,2.508,27.558,8.782,41.709
3200.875,90.532,79.14846856,73.71615125,2.517,27.635,10.504,41.92
3201,90.767,79.14649481,73.71903,2.526,27.722,11.002,42.009
3201.125,90.883,79.14452112,73.72190875,2.535,27.693,11.381,42.16
3201.25,90.607,79.14254748,73.7247875,2.539,27.456,11.383,42.616
3201.375,89.717,79.14057389,73.72766625,2.533,27.222,10.9,43.561
3201.5,88.536,79.13860035,73.730545,2.525,27.036,10.061,46.136
3201.625,87.578,79.13662685,73.73342375,2.518,26.942,8.963,49.437
3201.75,87.21,79.13465341,73.7363025,2.514,26.798,7.279,53.924
3201.875,87.564,79.13268001,73.73918125,2.521,27.05,5.659,57.756
3202,89.257,79.13070666,73.74206,2.531,27.489,4.894,62.113
3202.125,91.024,79.12873337,73.74493875,2.542,28.941,4.145,66.624
3202.25,93.183,79.12676012,73.7478175,2.557,31.569,3.414,70.648
3202.375,96.292,79.12478692,73.75069625,2.567,33.969,2.806,72.671
3202.5,98.86,79.12281377,73.753575,2.569,36.053,2.561,72.959
3202.625,100.929,79.12084067,73.75645375,2.569,37.072,2.332,72.8
3202.75,101.967,79.11886762,73.7593325,2.567,37.77,2.137,71.747
3202.875,102.401,79.11689462,73.76221125,2.563,38.705,1.996,70.654
3203,102.119,79.11492166,73.76509,2.562,39.605,1.959,69.282
3203.125,101.892,79.11294876,73.76796875,2.563,40.135,1.937,67.771
3203.25,101.784,79.1109759,73.7708475,2.565,40.084,1.957,66.195
3203.375,101.67,79.1090031,73.77372625,2.565,39,2.013,65.187
3203.5,101.031,79.10703034,73.776605,2.56,37.81,2.077,64.62
3203.625,100.336,79.10505764,73.77948375,2.551,36.58,2.154,64.156
3203.75,99.521,79.10308498,73.7823625,2.536,35.677,2.27,63.978
3203.875,98.628,79.10111237,73.78524125,2.525,35.044,2.405,64.021
3204,98.477,79.09913981,73.78812,2.522,34.398,2.507,64.508
3204.125,98.445,79.0971673,73.79099875,2.523,33.775,2.621,65.128
3204.25,98.586,79.09519484,73.7938775,2.525,33.265,2.765,65.784
3204.375,98.63,79.09322243,73.79675625,2.525,33.292,2.911,65.749
3204.5,98.066,79.09125006,73.799635,2.524,33.394,2.98,63.981
3204.625,97.43,79.08927775,73.80251375,2.523,33.465,3.044,61.811
3204.75,96.637,79.08730549,73.8053925,2.526,33.157,3.097,59.441
3204.875,95.77,79.08533327,73.80827125,2.536,32.918,3.141,58.643
3205,95.941,79.08336111,73.81115,2.545,32.908,3.184,60.304
3205.125,96.326,79.08138899,73.81402875,2.554,33.883,3.242,62.438
3205.25,97.156,79.07941692,73.8169075,2.56,35.382,3.334,64.869
3205.375,98.243,79.0774449,73.81978625,2.56,35.911,3.433,65.712
3205.5,98.537,79.07547293,73.822665,2.556,36.128,3.455,64.355
3205.625,98.653,79.07350101,73.82554375,2.552,35.703,3.454,62.612
3205.75,98.467,79.07152914,73.8284225,2.548,35.55,3.391,60.652
3205.875,98.28,79.06955732,73.83130125,2.545,36.388,3.286,60.069
3206,98.477,79.06758555,73.83418,2.543,37.369,3.207,61.348
3206.125,98.694,79.06561383,73.83705875,2.54,38.385,3.124,63.014
3206.25,98.926,79.06364215,73.8399375,2.533,38.731,3.023,65.146
3206.375,99.117,79.06167053,73.84281625,2.524,37.957,2.918,66.628
3206.5,99.175,79.05969895,73.845695,2.518,37.114,2.845,67.992
3206.625,99.241,79.05772742,73.84857375,2.512,36.354,2.765,69.303
3206.75,99.34,79.05575595,73.8514525,2.503,36.072,2.667,70.16
3206.875,99.456,79.05378452,73.85433125,2.495,36.299,2.572,70.127
3207,99.299,79.05181314,73.85721,2.487,36.451,2.538,69.22
3207.125,99.094,79.04984181,73.86008875,2.479,36.164,2.514,68.299
3207.25,98.782,79.04787053,73.8629675,2.468,35.428,2.524,67.616
3207.375,98.387,79.0458993,73.86584625,2.463,34.628,2.571,67.435
3207.5,98.041,79.04392811,73.868725,2.466,33.963,2.636,66.856
3207.625,97.637,79.04195698,73.87160375,2.472,33.745,2.712,65.829
3207.75,96.911,79.0399859,73.8744825,2.482,33.782,2.81,63.901
3207.875,95.431,79.03801486,73.87736125,2.49,33.53,2.899,62.088
3208,93.839,79.03604388,73.88024,2.493,33.11,2.918,60.764
3208.125,92.621,79.03407294,73.88311875,2.494,32.381,2.923,59.887
3208.25,92.42,79.03210205,73.8859975,2.493,31.911,2.891,60.278
3208.375,93.519,79.03013121,73.88887625,2.49,33.046,2.834,61.529
3208.5,96.165,79.02816042,73.891755,2.488,34.543,2.78,63.588
3208.625,98.633,79.02618968,73.89463375,2.486,36.665,2.718,65.641
3208.75,100.757,79.02421899,73.8975125,2.487,38.231,2.629,67.155
3208.875,102.758,79.02224835,73.90039125,2.492,38.008,2.531,67.368
3209,103.374,79.02027776,73.90327,2.497,37.538,2.476,65.616
3209.125,103.804,79.01830721,73.90614875,2.503,36.683,2.426,63.236
3209.25,103.84,79.01633672,73.9090275,2.515,36.144,2.394,60.006
3209.375,103.587,79.01436627,73.91190625,2.527,36.096,2.394,57.898
3209.5,102.972,79.01239588,73.914785,2.533,36.022,2.433,57.616
3209.625,102.381,79.01042553,73.91766375,2.535,35.724,2.489,57.918
3209.75,101.808,79.00845523,73.9205425,2.526,35.126,2.594,59.288
3209.875,101.143,79.00648498,73.92342125,2.511,34.088,2.734,60.35
3210,100.553,79.00451478,73.9263,2.501,33.02,2.855,60.559
3210.125,99.953,79.00254463,73.92917875,2.493,31.936,2.997,60.537
3210.25,99.181,79.00057453,73.9320575,2.492,30.962,3.195,60.103
3210.375,97.887,78.99860448,73.93493625,2.5,30.3,3.421,59.772
3210.5,96.432,78.99663448,73.937815,2.509,29.696,3.582,59.937
3210.625,95.092,78.99466452,73.94069375,2.516,29.183,3.76,60.328
3210.75,93.802,78.99269462,73.9435725,2.515,28.778,3.985,61.084
3210.875,91.977,78.99072476,73.94645125,2.501,28.665,4.212,61.532
3211,89.807,78.98875496,73.94933,2.485,28.626,4.327,61.066
3211.125,87.736,78.9867852,73.95220875,2.471,28.787,4.426,60.398
3211.25,85.691,78.98481549,73.9550875,2.46,28.938,4.471,59.6
3211.75,87.024,78.97693715,73.9666025,2.527,29.637,4.002,64.177
3211.875,93.353,78.97496768,73.96948125,2.545,30.452,3.796,65.245
3212,99.334,78.97299827,73.97236,2.551,31.351,3.689,65.604
3212.125,103.863,78.97102891,73.97523875,2.552,32.462,3.589,65.645
3212.25,105.052,78.96905959,73.9781175,2.55,33.562,3.506,64.877
3212.375,103.466,78.96709032,73.98099625,2.547,33.816,3.459,63.704
3212.5,100.064,78.96512111,73.983875,2.546,33.778,3.473,62.31
3212.625,97.231,78.96315194,73.98675375,2.545,32.902,3.501,61.248
3212.75,95.634,78.96118282,73.9896325,2.545,31.838,3.566,61.324
3212.875,94.753,78.95921375,73.99251125,2.548,31.349,3.655,62.439
3213,95.002,78.95724473,73.99539,2.55,31.075,3.726,64.29
3213.125,95.495,78.95527576,73.99826875,2.552,31.578,3.801,65.988
3213.25,96.492,78.95330683,74.0011475,2.551,32.51,3.878,66.89
3213.375,97.794,78.95133796,74.00402625,2.546,33.219,3.919,66.706
3213.5,98.081,78.94936914,74.006905,2.542,33.829,3.851,66.079
3213.625,98.077,78.94740036,74.00978375,2.54,34.028,3.737,65.677
3213.75,97.458,78.94543164,74.0126625,2.542,33.878,3.499,66.002
3213.875,96.452,78.94346296,74.01554125,2.546,33.992,3.197,66.926
3214,96.07,78.94149433,74.01842,2.548,34.293,3.001,68.315
3214.125,95.905,78.93952575,74.02129875,2.547,35.192,2.801,69.706
3214.25,96.176,78.93755722,74.0241775,2.542,36.221,2.584,70.878
3214.375,96.669,78.93558874,74.02705625,2.537,36.636,2.383,71.574
3214.5,97.009,78.93362031,74.029935,2.535,36.91,2.283,72.094
3214.625,97.35,78.93165193,74.03281375,2.535,36.945,2.186,72.38
3214.75,97.853,78.92968359,74.0356925,2.535,37.268,2.096,71.924
3214.875,98.879,78.92771531,74.03857125,2.534,37.904,2.033,70.847
3215,99.924,78.92574707,74.04145,2.531,38.452,2.036,69.261
3215.125,100.688,78.92377889,74.04432875,2.528,38.612,2.057,67.715
3215.25,100.721,78.92181075,74.0472075,2.523,38.64,2.127,66.479
3215.375,99.918,78.91984266,74.05008625,2.521,37.689,2.24,65.677
3215.5,98.301,78.91787462,74.052965,2.522,36.518,2.357,64.203
3215.625,96.806,78.91590663,74.05584375,2.524,34.86,2.501,62.399
3215.75,95.523,78.91393869,74.0587225,2.528,33.342,2.725,60.207
3215.875,94.256,78.9119708,74.06160125,2.532,32.752,3.002,58.75
3216,94.097,78.91000296,74.06448,2.534,32.365,3.233,57.854
3216.125,94.161,78.90803516,74.06735875,2.536,32.601,3.505,56.969
3216.25,94.675,78.90606742,74.0702375,2.54,33.087,3.891,56.119
3216.375,95.443,78.90409972,74.07311625,2.545,33.752,4.329,55.324
3216.5,95.887,78.90213208,74.075995,2.554,34.411,4.65,54.035
3216.625,96.251,78.90016448,74.07887375,2.566,34.753,5.016,52.604
3216.75,96.508,78.89819693,74.0817525,2.587,34.472,5.512,51.151
3216.875,96.836,78.89622943,74.08463125,2.599,33.599,6.061,50.354
3217,96.555,78.89426198,74.08751,2.597,32.757,6.392,50.103
3217.125,96.039,78.89229458,74.09038875,2.586,32.171,6.714,50.052
3217.25,94.909,78.89032723,74.0932675,2.562,31.75,7.002,50.53
3217.375,93.124,78.88835992,74.09614625,2.539,30.993,7.172,51.37
3217.5,92.247,78.88639267,74.099025,2.53,30.105,7.123,52.77
3217.625,91.683,78.88442547,74.10190375,2.524,29.011,7.023,54.053
3217.75,91.603,78.88245831,74.1047825,2.521,28.112,6.783,54.629
3217.875,91.306,78.8804912,74.10766125,2.522,27.59,6.443,54.12
3218,90.305,78.87852415,74.11054,2.523,27.163,6.143,52.783
3218.125,89.435,78.87655714,74.11341875,2.525,26.963,5.812,51.6
3218.25,89.023,78.87459018,74.1162975,2.525,26.765,5.407,51.166
3218.375,89.397,78.87262327,74.11917625,2.525,26.851,5.036,51.675
3218.5,90.742,78.87065641,74.122055,2.525,27.038,4.889,52.931
3218.625,91.962,78.86868959,74.12493375,2.525,27.581,4.759,54.378
3218.75,92.945,78.86672283,74.1278125,2.525,28.289,4.672,56.047
3218.875,93.927,78.86475612,74.13069125,2.528,28.835,4.628,57.292
3219,94.623,78.86278945,74.13357,2.53,29.32,4.646,58.056
3219.125,95.252,78.86082283,74.13644875,2.531,29.727,4.687,58.601
3219.25,95.82,78.85885627,74.1393275,2.532,30.477,4.803,58.58
3219.375,96.553,78.85688975,74.14220625,2.531,31.753,4.998,58.273
3219.5,97.236,78.85492328,74.145085,2.531,32.991,5.215,57.654
3219.625,97.885,78.85295686,74.14796375,2.532,33.979,5.475,56.781
3219.75,98.577,78.85099049,74.1508425,2.535,34.627,5.841,55.375
3219.875,99.608,78.84902417,74.15372125,2.538,34.705,6.218,53.992
3220,100.585,78.84705789,74.1566,2.541,34.741,6.353,53.121
3220.125,101.403,78.84509167,74.15947875,2.544,34.574,6.447,52.857
3220.25,101.855,78.84312549,74.1623575,2.546,34.225,6.436,54.207
3220.375,101.944,78.84115937,74.16523625,2.544,33.558,6.344,56.42
3220.5,100.775,78.83919329,74.168115,2.539,32.813,6.248,58.894
3220.625,99.393,78.83722726,74.17099375,2.533,32.001,6.132,60.796
3220.75,97.329,78.83526128,74.1738725,2.524,31.436,5.953,60.868
3220.875,94.18,78.83329535,74.17675125,2.518,30.8,5.728,59.521
3221,91.781,78.83132947,74.17963,2.516,30.016,5.567,58.184
3221.125,89.915,78.82936364,74.18250875,2.517,28.905,5.415,57.415
3221.25,89.118,78.82739786,74.1853875,2.521,27.815,5.305,58.068
3221.375,88.838,78.82543213,74.18826625,2.526,27.282,5.291,59.146
3221.5,88.978,78.82346644,74.191145,2.528,26.922,5.392,59.043
3221.625,89.046,78.8215008,74.19402375,2.529,27.124,5.513,58.259
3221.75,88.914,78.81953522,74.1969025,2.53,27.534,5.672,56.165
3221.875,88.572,78.81756968,74.19978125,2.531,27.762,5.794,54.364
3222,88.649,78.81560419,74.20266,2.532,27.944,5.802,53.673
3222.125,88.937,78.81363875,74.20553875,2.534,28.053,5.806,53.405
3222.25,89.817,78.81167336,74.2084175,2.536,28.216,5.812,54.008
3222.375,91.456,78.80970802,74.21129625,2.536,28.402,5.856,54.644
3222.5,92.97,78.80774273,74.214175,2.536,28.592,5.94,55.115
3222.625,94.219,78.80577748,74.21705375,2.535,28.799,6.04,55.603
3222.75,94.979,78.80381229,74.2199325,2.534,29.002,6.176,56.094
3222.875,95.632,78.80184714,74.22281125,2.533,29.381,6.31,56.459
3223,95.945,78.79988205,74.22569,2.532,29.816,6.387,56.593
3223.125,96.195,78.797917,74.22856875,2.531,30.519,6.476,56.571
3223.25,96.318,78.795952,74.2314475,2.53,31.424,6.601,56.185
3223.375,96.351,78.79398705,74.23432625,2.529,32.24,6.743,55.703
3223.5,96.147,78.79202215,74.237205,2.528,33.002,6.809,55.076
3223.625,95.954,78.7900573,74.24008375,2.528,33.455,6.853,54.382
3223.75,95.836,78.7880925,74.2429625,2.527,33.539,6.837,53.654
3223.875,95.931,78.78612774,74.24584125,2.524,33.176,6.764,53.202
3224,96.47,78.78416304,74.24872,2.521,32.821,6.703,52.913
3224.125,96.988,78.78219838,74.25159875,2.518,32.704,6.658,52.563
3224.25,97.434,78.78023378,74.2544775,2.514,32.984,6.665,52.033
3224.375,97.762,78.77826922,74.25735625,2.512,33.648,6.749,51.37
3224.5,97.703,78.77630471,74.260235,2.511,34.239,6.896,50.394
3224.625,97.657,78.77434025,74.26311375,2.51,34.354,7.079,49.506
3224.75,97.716,78.77237584,74.2659925,2.509,34.03,7.352,49.087
3224.875,98.028,78.77041148,74.26887125,2.507,33.43,7.648,49.322
3225,98.334,78.76844717,74.27175,2.506,32.858,7.797,49.968
3225.125,98.485,78.7664829,74.27462875,2.505,32.341,7.924,50.607
3225.25,98.193,78.76451869,74.2775075,2.504,31.679,7.977,51.106
3225.375,97.294,78.76255452,74.28038625,2.504,30.646,7.921,51.355
3225.5,96.095,78.76059041,74.283265,2.503,29.605,7.766,51.783
3225.625,95.062,78.75862634,74.28614375,2.503,28.928,7.576,52.346
3225.75,94.346,78.75666232,74.2890225,2.503,28.782,7.3,53.06
3225.875,93.702,78.75469835,74.29190125,2.503,29.079,7.014,53.376
3226,93.081,78.75273443,74.29478,2.505,29.355,6.855,52.441
3226.125,92.388,78.75077056,74.29765875,2.506,29.197,6.687,51.128
3226.25,91.37,78.74880673,74.3005375,2.508,28.538,6.487,49.417
3226.375,89.706,78.74684296,74.30341625,2.509,27.432,6.279,48.661
3226.5,88.398,78.74487923,74.306295,2.508,26.34,6.158,49.309
3226.625,87.406,78.74291556,74.30917375,2.508,25.522,6.039,50.184
3226.75,87.113,78.74095193,74.3120525,2.508,25.162,5.922,51.254
3226.875,87.363,78.73898835,74.31493125,2.509,25.675,5.817,51.804
3227,88.312,78.73702482,74.31781,2.51,26.34,5.729,52.508
3227.125,89.235,78.73506134,74.32068875,2.511,27.407,5.611,53.467
3227.25,90.147,78.73309791,74.3235675,2.511,28.508,5.407,54.851
3227.375,91.188,78.73113453,74.32644625,2.51,29.686,5.147,55.943
3227.5,91.795,78.7291712,74.329325,2.508,30.764,4.97,56.739
3227.625,92.302,78.72720791,74.33220375,2.506,31.304,4.794,57.324
3227.75,92.69,78.72524468,74.3350825,2.504,31.309,4.628,57.217
3227.875,93.24,78.72328149,74.33796125,2.503,31.146,4.52,56.436
3228,93.758,78.72131836,74.34084,2.504,31.039,4.539,54.859
3228.125,94.201,78.71935527,74.34371875,2.506,31.127,4.594,53.302
3228.25,94.512,78.71739223,74.3465975,2.511,31.219,4.755,52.195
3228.375,94.814,78.71542924,74.34947625,2.517,30.844,5.009,51.964
3228.5,94.977,78.7134663,74.352355,2.519,30.372,5.283,51.75
3228.625,95.122,78.7115034,74.35523375,2.522,29.711,5.632,51.26
3228.75,95.286,78.70954056,74.3581125,2.524,29.251,6.196,50.217
3228.875,95.634,78.70757776,74.36099125,2.523,29.3,6.903,49.295
3229,96.246,78.70561502,74.36387,2.519,29.4,7.47,48.989
3229.125,96.816,78.70365232,74.36674875,2.514,29.699,8.092,48.961
