Depth,AC,DEN,Ip,Pp
2919.375,96.708,2.47,7784.836828,37.37075354
2919.5,95.295,2.467,7890.672123,36.64306536
2920.5,91.489,2.5,8328.870137,34.55640634
2920.625,92.248,2.501,8263.645824,34.9972452
2920.75,92.809,2.5,8210.410628,35.31807343
2920.875,93.021,2.499,8188.421969,35.43981778
2921,92.356,2.5,8250.682143,35.06727948
2922.25,91.118,2.488,8322.640971,34.37829599
2922.375,90.658,2.481,8341.335569,34.10839863
2922.5,89.987,2.478,8393.372376,33.70714839
2922.625,89.444,2.476,8437.511739,33.37741582
2923.25,90.666,2.486,8357.40851,34.13282674
2923.375,91.025,2.489,8334.492722,34.34872198
2923.5,91.577,2.49,8287.583127,34.67510792
2923.625,92.083,2.49,8242.042505,34.97027859
2923.75,92.271,2.488,8218.642911,35.08069527
2923.875,92.197,2.486,8218.627504,35.04121931
2924,91.598,2.485,8269.045176,34.69856727
2924.125,91.052,2.484,8315.283574,34.38152125
2924.25,91.093,2.486,8318.233015,34.40851641
2924.375,91.517,2.488,8286.355541,34.65985149
2924.5,92.627,2.488,8187.05561,35.29984946
2924.625,93.564,2.486,8098.550725,35.82587405
2924.75,93.583,2.481,8080.62148,35.83916593
2924.875,93.005,2.474,8107.899575,35.52095352
2925,91.496,2.471,8231.625426,34.66166801
2925.125,90.223,2.472,8351.147712,33.90906632
2925.25,89.991,2.477,8389.612295,33.77131918
2925.375,90.267,2.486,8394.350095,33.94123723
2925.5,91.138,2.491,8330.847725,34.46313524
2925.625,91.735,2.496,8293.244672,34.81463848
2925.75,91.656,2.502,8320.34564,34.77163502
2925.875,91.178,2.505,8373.993727,34.49510982
2926,90.049,2.507,8485.753312,33.82338754
2926.125,89.247,2.507,8562.008807,33.33403662
2926.25,89.442,2.504,8533.118669,33.45752242
2926.375,90.362,2.5,8432.748279,34.02093098
2926.5,92.519,2.495,8219.673797,35.28373322
2926.625,94.267,2.489,8047.855559,36.25502709
2926.75,94.574,2.48,7992.725273,36.42333169
2928.375,87.657,2.528,8790.335056,32.37530937
2928.5,89.408,2.527,8614.772727,33.48704136
2928.625,90.536,2.526,8504.073518,34.17593829
2928.75,90.319,2.525,8521.130659,34.04842407
2928.875,89.391,2.522,8599.362352,33.48495648
2929,87.51,2.519,8773.753857,32.29368722
2929.125,86.206,2.515,8892.32768,31.43029755
2929.25,86.166,2.507,8868.156814,31.40600476
2929.375,86.859,2.499,8769.329603,31.87371813
2929.5,88.866,2.494,8554.128688,33.17206241
2929.625,90.77,2.488,8354.54886,34.33809247
2929.75,91.191,2.476,8275.869329,34.58993385
2929.875,90.647,2.464,8285.185389,34.2704129
2930,88.414,2.457,8470.305608,32.89791514
2930.125,85.811,2.452,8709.484798,31.18377078
2930.25,84.424,2.446,8830.910642,30.2173591
2930.375,83.404,2.442,8924.291401,29.48159082
2930.5,82.09,2.44,9059.714947,28.49899583
2930.625,80.704,2.44,9215.305313,27.418748
2930.75,79.754,2.446,9348.005116,26.65191212
2930.875,79.074,2.456,9466.939829,26.08957216
2931,79.669,2.464,9426.843565,26.58747594
2931.125,82.146,2.471,9168.56329,28.55570537
2931.25,84.406,2.48,8955.571879,30.22684425
2931.375,86.291,2.489,8791.730308,31.53810779
2931.5,87.08,2.494,8729.572807,32.06764049
2931.625,85.624,2.499,8895.814258,31.08892903
2931.75,83.688,2.504,9119.816461,29.72015972
2931.875,81.686,2.504,9343.329334,28.21863372
2932,79.544,2.504,9594.931107,26.50639628
2932.125,78.629,2.504,9706.586628,25.74080632
2932.25,78.883,2.505,9679.195771,25.95910435
2932.375,79.622,2.505,9589.359725,26.57919259
2932.5,80.974,2.507,9436.777237,27.67502995
2932.625,82.168,2.51,9310.777918,28.6058921
2932.75,82.901,2.511,9232.12989,29.16192138
2932.875,83.68,2.512,9149.827916,29.73942659
2933,84.919,2.508,9001.97129,30.62924569
2933.125,86,2.5,8860.465116,31.37994671
2933.25,86.635,2.493,8770.89398,31.81122888
2933.375,86.667,2.487,8746.554052,31.83541447
2933.5,86.754,2.484,8727.242548,31.89625708
2933.625,86.945,2.485,8711.576284,32.02597554
2933.75,87.233,2.488,8693.297261,32.21883874
2933.875,87.88,2.491,8639.69959,32.64295245
2934,88.649,2.493,8571.629686,33.13653683
2934.125,89.119,2.494,8529.844365,33.43409764
2934.25,89.421,2.495,8504.445265,33.62426052
2934.375,89.359,2.495,8510.345908,33.58873604
2934.5,88.957,2.492,8538.525355,33.34136692
2934.625,88.741,2.487,8542.134977,33.20857922
2934.75,88.732,2.483,8529.261146,33.20571943
2934.875,89.254,2.48,8469.133036,33.53490139
2935,90.088,2.48,8390.729065,34.04937073
2935.125,90.561,2.483,8357.001358,34.33714409
2935.25,90.821,2.486,8343.145308,34.49501824
2935.375,90.744,2.49,8363.660407,34.45202703
2935.5,90.29,2.495,8422.593864,34.18277543
2935.625,89.878,2.5,8478.159283,33.93571315
2935.75,89.541,2.503,8520.280095,33.73199639
2935.875,89.47,2.504,8530.448195,33.69104716
2936,89.946,2.505,8488.693216,33.98558934
2936.125,90.616,2.505,8425.929196,34.39255345
2936.25,91.419,2.505,8351.918091,34.87001379
2936.375,92.279,2.505,8274.08186,35.3697463
2936.5,92.304,2.503,8265.236609,35.38683849
2936.625,91.743,2.499,8302.488473,35.06704508
2936.75,90.947,2.496,8365.100553,34.60355218
2936.875,89.969,2.492,8442.481299,34.01927789
2937,89.702,2.488,8454.018862,33.8590263
2937.125,90.028,2.485,8413.249211,34.06077435
2937.25,90.468,2.485,8372.330548,34.32925272
2937.375,90.601,2.485,8360.040176,34.41173683
2937.5,89.637,2.485,8449.948124,33.83039396
2937.625,88.191,2.488,8598.86383,32.92692453
2937.75,86.36,2.491,8791.764706,31.72744609
2937.875,83.748,2.495,9080.527296,29.90059534
2938,82.094,2.502,9289.468171,28.66908309
2938.125,81.948,2.507,9324.61561,28.55991813
2938.25,82.472,2.507,9265.370065,28.96220274
2938.375,84.025,2.505,9086.867004,30.11255567
2938.5,85.656,2.501,8899.607733,31.26482167
2938.625,86.513,2.499,8804.401651,31.84996642
2938.75,87.209,2.499,8734.135238,32.31520964
2938.875,88.197,2.499,8636.293751,32.95884309
2939,89.342,2.5,8529.023304,33.68222029
2939.125,90.146,2.497,8442.810552,34.17736722
2939.25,90.756,2.495,8379.34682,34.54646024
2939.375,90.844,2.492,8361.164194,34.60161029
2939.5,90.068,2.49,8426.433361,34.13852834
2939.625,89.282,2.492,8507.44383,33.65909521
2939.75,88.624,2.494,8577.486911,33.24995295
2939.875,88.298,2.496,8616.059254,33.0458165
2940,88.811,2.499,8576.586234,33.3734265
2940.125,89.547,2.503,8519.709203,33.8341212
2940.25,90.313,2.504,8450.823248,34.30359836
2940.375,90.969,2.506,8396.583452,34.69827151
2940.5,90.869,2.506,8405.823768,34.64181155
2940.625,90.341,2.505,8451.57791,34.32891755
2940.75,89.651,2.505,8516.625581,33.91213475
2940.875,88.848,2.505,8593.598055,33.41635129
2941,88.512,2.505,8626.220174,33.20717272
2941.125,88.454,2.506,8635.322314,33.17318579
2941.25,88.364,2.506,8644.117514,33.11877677
2941.375,88.11,2.507,8672.495744,32.95931143
2941.5,87.915,2.508,8695.198772,32.83674283
2941.625,88.039,2.508,8682.951874,32.91936022
2941.75,88.536,2.506,8627.324478,33.23924696
2941.875,89.929,2.503,8483.519221,34.10749625
2942,91.451,2.495,8315.666313,35.01837685
2942.125,92.17,2.487,8224.341977,35.43717106
2942.25,92.518,2.483,8180.228712,35.63842947
2942.375,92.357,2.481,8187.888303,35.54967972
2942.5,91.731,2.483,8250.410439,35.19262263
2942.625,91.257,2.489,8313.304185,34.91883373
2942.75,90.894,2.494,8363.271503,34.70737718
2942.875,90.654,2.499,8402.22384,34.56734616
2943,90.805,2.503,8401.678322,34.66015152
2943.125,91.084,2.505,8382.635809,34.8282581
2943.25,91.344,2.504,8355.438781,34.9839749
2943.375,91.355,2.503,8351.096273,34.99324026
2943.5,90.939,2.5,8379.243229,34.75097223
2943.625,90.658,2.497,8395.128946,34.58664575
2943.75,90.616,2.494,8388.929107,34.56437032
2943.875,91.089,2.492,8338.675361,34.84812824
2944,91.726,2.49,8274.120751,35.22358366
2944.125,91.887,2.489,8256.306115,35.31956723
2944.25,91.693,2.488,8270.450307,35.21008209
2944.375,90.855,2.488,8346.732706,34.72087867
2944.5,90.012,2.489,8428.289561,34.21715322
2944.625,89.804,2.491,8454.598904,34.09315541
2944.75,89.833,2.494,8462.048468,34.11369712
2944.875,89.699,2.498,8488.281921,34.03449156
2945,89.004,2.504,8575.111231,33.60693135
2945.125,88.239,2.51,8670.179852,33.12620099
2945.25,87.471,2.513,8756.75824,32.63291159
2945.375,86.804,2.516,8834.579052,32.19593871
2945.5,86.783,2.519,8847.253494,32.1847625
2945.625,87.071,2.519,8817.989916,32.37861124
2945.75,87.507,2.516,8763.605197,32.6676487
2945.875,88.521,2.51,8642.559393,33.32254303
2946,89.72,2.495,8476.103433,34.07271695
2946.125,90.203,2.477,8369.894571,34.36959582
2946.25,90.108,2.465,8338.12758,34.31488715
2946.375,88.793,2.458,8437.584044,33.50555602
2946.5,86.927,2.458,8618.707651,32.30294539
2946.625,85.862,2.467,8757.559805,31.58829702
2946.75,85.131,2.477,8868.562568,31.08562932
2946.875,84.455,2.486,8972.030075,30.61123395
2947,83.761,2.496,9082.756892,30.11409065
2947.125,83.09,2.503,9181.783608,29.6235649
2947.25,82.271,2.51,9299.121197,29.01055986
2947.375,81.203,2.517,9447.700208,28.18693002
2947.5,80.816,2.527,9530.657296,27.88350267
2947.625,81.255,2.532,9497.921359,28.23337422
2947.75,82.311,2.53,9368.662755,29.05216176
2947.875,84.67,2.527,9096.841857,30.78644757
2948,86.902,2.519,8835.138432,32.32005999
2948.125,87.841,2.511,8712.933596,32.93793668
2948.25,88.316,2.506,8648.815617,33.24567115
2948.375,88.468,2.502,8620.174526,33.34519681
2948.5,88.568,2.498,8596.676,33.41141152
2948.625,88.844,2.498,8569.969835,33.58828682
2948.75,89.288,2.5,8534.181525,33.86829493
2948.875,90.002,2.503,8476.638297,34.30971298
2949,90.508,2.505,8435.983559,34.61813421
2949.125,90.567,2.506,8433.85339,34.65631112
2949.25,90.402,2.505,8445.875091,34.56011035
2949.375,89.936,2.504,8486.247999,34.28081237
2949.5,89.568,2.503,8517.711683,34.05824566
2949.625,89.466,2.503,8527.422708,33.99818217
2949.75,89.429,2.503,8530.95081,33.97814581
2949.875,89.378,2.502,8532.408423,33.94942281
2950,89.305,2.498,8525.730922,33.90701513
2950.125,89.313,2.494,8511.316382,33.91479381
2950.25,89.448,2.493,8495.063053,34.00115812
2950.375,89.998,2.494,8446.534367,34.34111753
2950.5,90.788,2.495,8376.393356,34.81928024
2950.625,91.292,2.494,8326.810673,35.11999662
2950.75,91.718,2.491,8278.165682,35.37142572
2950.875,92.25,2.486,8213.905691,35.68069236
2951,92.773,2.477,8138.031539,35.98050168
2951.125,93.136,2.469,8080.13228,36.18701018
2951.25,93.484,2.466,8040.272132,36.38324957
2951.375,93.88,2.466,8006.357052,36.60399023
2951.5,94.136,2.468,7991.059743,36.7464752
2951.625,94.205,2.473,8001.384215,36.78678657
2951.75,94.106,2.477,8022.757316,36.73582373
2951.875,93.36,2.483,8106.452442,36.32869238
2952,92.125,2.497,8261.444776,35.63453021
2952.125,91.232,2.513,8395.764644,35.11864088
2952.25,90.558,2.522,8488.544358,34.72147193
2952.375,90.335,2.526,8522.995517,34.59030764
2952.5,90.904,2.52,8449.529174,34.93338385
2952.625,91.475,2.509,8360.13337,35.27234861
2952.75,91.863,2.501,8298.278959,35.50060937
2952.875,91.724,2.495,8290.916227,35.42294836
2953,90.95,2.491,8348.068169,34.97195571
2953.125,90.306,2.489,8400.850442,34.58975645
2953.25,89.859,2.488,8439.248155,34.32127137
2953.375,89.774,2.487,8443.843429,34.27211908
2953.5,89.945,2.483,8414.235366,34.37937434
2953.625,89.5,2.478,8439.043575,34.10938081
2953.75,88.336,2.474,8536.442673,33.38229659
2953.875,85.852,2.471,8772.781065,31.74425114
2954,84.373,2.469,8919.336755,30.71240138
2954.125,85.508,2.47,8804.50952,31.51320673
2954.25,88.4,2.472,8523.366516,33.43432231
2954.375,93.772,2.473,8038.331272,36.61276145
2954.75,94.408,2.472,7980.950767,36.96750507
2954.875,91.159,2.472,8265.400015,35.13782978
2955,89.317,2.473,8439.271359,34.02722435
2955.125,89.243,2.474,8449.684569,33.98411135
2955.25,89.447,2.475,8433.821145,34.11333001
2955.375,89.602,2.476,8422.633423,34.21170869
2955.5,89.446,2.479,8447.546005,34.11835437
2955.625,89.183,2.482,8482.710831,33.9580792
2955.75,88.85,2.483,8517.933596,33.75265955
2955.875,88.511,2.483,8550.557558,33.54147204
2956,88.628,2.477,8518.635194,33.61838306
2956.125,89.018,2.468,8450.497652,33.86642133
2956.25,89.52,2.461,8379.276139,34.18095804
2956.375,90.045,2.457,8316.881559,34.50513875
2956.5,89.615,2.456,8353.387268,34.24510157
2956.625,88.067,2.461,8517.524158,33.27496488
2956.75,85.622,2.466,8778.54757,31.65088653
2956.875,81.807,2.47,9202.831054,28.86991542
2957,79.812,2.475,9451.962111,27.28343765
2957.125,80.388,2.479,9399.402896,27.7552198
2957.25,82.096,2.481,9211.274605,29.10054683
2957.375,85.103,2.481,8885.806611,31.30450056
2957.5,87.044,2.478,8677.156381,32.62786315
2957.625,87.336,2.473,8630.695246,32.82300654
2957.75,87.173,2.47,8636.343822,32.71865889
2957.875,86.499,2.468,8696.590712,32.27298697
2958,85.858,2.469,8765.067903,31.84108806
2958.125,85.781,2.473,8787.148669,31.79113249
2958.25,86.043,2.475,8767.476727,31.97300601
2958.375,86.799,2.473,8684.090831,32.4849428
2958.5,87.344,2.459,8581.049643,32.84796527
2958.625,87.317,2.439,8513.888475,32.83306856
2958.75,87.01,2.425,8494.885645,32.63351367
2958.875,86.375,2.414,8518.520405,32.21202667
2959,86.021,2.406,8525.229886,31.97489483
2959.125,86.196,2.404,8500.849227,32.09663256
2959.25,86.706,2.406,8457.878348,32.44261125
2959.375,87.825,2.409,8360.526046,33.18096386
2959.5,88.723,2.419,8310.260023,33.75732809
2959.625,88.874,2.433,8344.154646,33.85517093
2959.75,88.625,2.445,8408.868829,33.70108367
2959.875,87.802,2.458,8532.81702,33.17735438
2960,87.028,2.478,8678.751666,32.67358544
2960.125,86.832,2.495,8758.015478,32.54632447
2960.25,86.983,2.502,8767.340745,32.6494177
2960.375,87.638,2.506,8715.726055,33.08222165
2960.5,88.175,2.504,8655.73235,33.43161867
2960.625,88.137,2.499,8642.172981,33.41008686
2960.75,87.769,2.5,8681.880846,33.17571346
2960.875,86.266,2.503,8843.743769,32.18342416
2961,86.104,2.508,8878.082319,32.07638347
2961.125,86.119,2.511,8887.153822,32.08939061
2961.25,86.272,2.513,8878.458828,32.1959255
2961.375,86.542,2.514,8854.281158,32.38066044
2961.5,86.812,2.512,8819.720776,32.56398378
2961.625,86.996,2.509,8790.555888,32.68901151
2961.75,86.65,2.506,8815.104443,32.46147912
2961.875,85.643,2.5,8897.399671,31.78061276
2962,84.879,2.495,8959.530626,31.25115861
2962.125,84.447,2.492,8994.536218,30.94766299
2962.25,84.77,2.49,8953.073021,31.17986111
2962.375,85.571,2.488,8862.142548,31.74220838
2962.5,85.815,2.487,8833.392764,31.91287646
2962.625,85.555,2.488,8863.799895,31.73678496
2962.75,84.712,2.49,8959.202946,31.15007071
2962.875,84.425,2.496,9011.321291,30.94881216
2963,84.951,2.504,8984.228555,31.32431586
2963.125,85.791,2.51,8917.578767,31.9104869
2963.25,86.559,2.516,8859.584792,32.43430424
2963.375,85.943,2.524,8951.458525,32.0201546
2963.5,84.648,2.528,9102.806918,31.12157384
2963.625,83.203,2.528,9260.896843,30.07699919
2963.75,81.922,2.524,9390.825419,29.11251029
2963.875,82.069,2.516,9344.293217,29.22823164
2964,83.008,2.508,9209.21357,29.94057349
2964.125,84.26,2.504,9057.90648,30.85879167
2964.25,85.98,2.502,8869.61619,32.0651138
2964.375,87.111,2.501,8750.959121,32.8270606
2964.5,87.52,2.499,8703.09872,33.09837619
2964.625,87.817,2.498,8670.193698,33.29421175
2964.75,88.319,2.495,8610.559449,33.61959128
2964.875,89.182,2.49,8510.147788,34.16634736
2965,90.038,2.488,8422.470512,34.69585177
2965.125,90.964,2.488,8336.731014,35.25451383
2965.25,91.968,2.49,8252.348643,35.84423449
2965.375,91.997,2.493,8259.686729,35.86378228
2965.5,91.066,2.494,8347.475457,35.32336931
2965.625,89.501,2.494,8493.438062,34.38105119
2965.75,86.664,2.494,8771.476045,32.56098561
2965.875,84.142,2.498,9048.874522,30.81329657
2966,82.937,2.504,9202.397,29.93250601
2966.125,82.065,2.51,9322.463901,29.27560064
2966.25,81.263,2.514,9429.472208,28.65598448
2966.375,80.948,2.517,9477.462074,28.41009391
2966.5,81.189,2.515,9441.820936,28.60337806
2966.625,81.89,2.51,9342.386128,29.15229441
2966.75,83.793,2.504,9108.388529,30.58031165
2966.875,86.227,2.494,8815.930045,32.29217287
2967,87.719,2.487,8641.658022,33.28430902
2967.125,88.579,2.487,8557.757482,33.83851495
2967.25,87.972,2.493,8637.59378,33.45356282
2967.375,85.547,2.514,8957.265597,31.83819013
2968,79.959,2.511,9571.815555,27.64966972
2968.125,80.465,2.489,9428.288076,28.06319794
2971.625,82.209,2.448,9076.261723,29.50915892
2971.75,82.742,2.448,9017.795074,29.91559289
2971.875,83.071,2.446,8974.742088,30.16431813
2972,83.029,2.445,8975.610931,30.1358695
2972.125,81.646,2.446,9131.381819,29.08686695
2972.25,79.505,2.447,9381.115653,27.37062189
2972.375,78.285,2.451,9542.88561,26.34102931
2973.5,83.736,2.472,8998.10834,30.69058017
2973.625,85.918,2.464,8741.20906,32.23407813
2973.75,86.678,2.455,8632.917234,32.75084199
2973.875,86.661,2.445,8599.439194,32.74229135
2974,86.587,2.443,8599.74823,32.69554229
2974.125,86.466,2.447,8625.883006,32.61707953
2974.25,86.131,2.453,8680.665498,32.39336467
2974.375,85.581,2.463,8772.068567,32.01944344
2974.5,84.789,2.47,8879.170647,31.46899575
2974.625,83.493,2.47,9016.995437,30.53806579
2974.75,82.596,2.466,9100.159814,29.873086
2974.875,82.514,2.45,9050.100589,29.81394214
2975,82.746,2.425,8932.637227,29.99163812
2978,86.419,2.458,8669.371319,32.67293676
2978.125,86.677,2.453,8625.983825,32.84899743
2978.25,86.538,2.446,8615.184081,32.75864921
2978.375,86.119,2.433,8611.089307,32.47833587
2978.5,85.444,2.42,8632.741913,32.01771535
2978.625,84.159,2.41,8728.33565,31.11250663
2978.75,83.069,2.399,8802.503943,30.31746247
2979.625,87.43,2.403,8377.380762,33.38123992
2979.75,85.043,2.418,8666.279412,31.76623656
2979.875,83.445,2.444,8927.211936,30.62096816
2980,82.224,2.465,9137.624051,29.70880032
2980.125,81.174,2.47,9274.595314,28.89715722
2980.25,80.569,2.469,9340.456007,28.41860421
2980.375,80.207,2.461,9352.211154,28.12904113
2980.5,79.841,2.458,9383.629965,27.83287186
2980.625,79.574,2.461,9426.606681,27.61539946
2980.75,79.733,2.47,9442.213387,27.74959956
2980.875,79.987,2.486,9473.199395,27.96095567
2981,80.085,2.497,9503.47256,28.04378343
2981.125,79.686,2.499,9558.707929,27.71923503
2981.25,79.024,2.497,9631.069042,27.16977717
2981.375,78.77,2.491,9638.908214,26.95759815
2981.5,78.917,2.486,9601.642232,27.08502637
2981.625,80.15,2.483,9442.525265,28.11074893
2981.75,82.025,2.48,9215.53185,29.5957985
2981.875,83.271,2.477,9066.657059,30.53767128
2982,84.283,2.473,8943.32665,31.27773638
2982.125,85.24,2.47,8832.191459,31.95766719
2982.25,85.741,2.467,8769.918709,32.30744624
2982.375,85.872,2.463,8742.342091,32.40015795
2982.5,85.85,2.461,8737.481654,32.3879108
2982.625,85.356,2.46,8784.479123,32.04974495
2982.75,84.413,2.461,8886.223686,31.3877625
2982.875,83.707,2.464,8972.095524,30.88057262
2983,83.097,2.467,9048.962056,30.43398813
2983.125,82.368,2.469,9136.451049,29.8887926
2983.25,81.719,2.471,9216.471078,29.39342613
2983.375,81.226,2.472,9276.162805,29.01114136
2983.5,80.692,2.466,9314.886234,28.59017998
2983.625,80.187,2.456,9335.53818,28.18572748
2983.75,80.212,2.441,9275.629582,28.20884609
2983.875,80.549,2.418,9149.789569,28.48392757
2984,81.112,2.403,9029.914193,28.93530692
2984.125,82.341,2.404,8898.83776,29.89077313
2984.25,83.759,2.414,8784.574792,30.94950748
2984.375,84.57,2.432,8765.20752,31.53640722
2984.5,85.121,2.439,8733.534615,31.92813778
2984.625,85.353,2.431,8681.227373,32.09283719
2984.75,85.185,2.415,8641.098785,31.97855044
2987.875,87.492,2.396,8347.058017,33.60858587
2988,87.707,2.414,8389.150239,33.75153859
2988.125,88.119,2.426,8391.43431,34.02049668
2988.25,88.022,2.439,8445.697666,33.96095529
2988.375,87.465,2.455,8555.239239,33.60225819
2988.5,86.709,2.467,8672.013286,33.10508624
2988.625,86.021,2.472,8759.08906,32.64331636
2988.75,86.169,2.474,8751.119312,32.74687153
2988.875,86.501,2.475,8721.055248,32.97408995
2989,86.511,2.476,8723.570413,32.98364533
2989.125,85.445,2.478,8839.538885,32.2584504
2989.25,83.693,2.48,9031.866464,31.01415489
2989.375,82.631,2.486,9170.079026,30.22870647
2989.5,82.05,2.492,9257.301645,29.78945655
2989.625,82.38,2.495,9231.318281,30.04431869
2989.75,83.152,2.5,9163.940735,30.62702376
2989.875,83.258,2.51,9188.88275,30.70841751
2990,82.613,2.524,9312.277729,30.22921846
2990.125,79.586,2.535,9708.591963,27.83852262
2992.75,83.469,2.508,9158.351005,30.92898616
2992.875,84.436,2.509,9057.075181,31.63286647
2993,85.077,2.51,8992.418633,32.0894529
2993.125,85.199,2.509,8975.964507,32.17767844
2993.25,84.654,2.507,9026.550429,31.79663091
2993.375,84.071,2.501,9067.393037,31.38191554
2993.5,83.477,2.495,9110.006349,30.95180729
2993.625,82.741,2.492,9179.990573,30.40739827
2993.75,82.212,2.49,9231.645015,30.00931544
2993.875,81.859,2.49,9271.454574,29.74100416
2994,81.429,2.492,9327.900379,29.40957384
2994.125,80.947,2.495,9394.739768,29.03243561
2994.25,81.132,2.499,9388.344919,29.18175219
2994.375,81.82,2.506,9335.477878,29.72214227
2994.5,82.833,2.514,9250.74789,30.49621754
2994.625,84.449,2.519,9091.773733,31.68172434
2994.75,85.457,2.522,8995.23269,32.39405486
2994.875,85.447,2.525,9006.986787,32.38994883
2995,84.983,2.524,9052.577574,32.06869696
2995.125,83.682,2.518,9171.463397,31.13880472
2995.25,82.09,2.508,9312.198806,29.94977124
2995.375,81.193,2.485,9328.735236,29.25522284
2995.5,80.682,2.46,9293.373987,28.85208022
2995.625,80.864,2.446,9219.687376,29.00021966
2995.75,81.797,2.437,9080.9883,29.73535813
2995.875,82.564,2.428,8963.402936,30.32475101
2996,82.99,2.421,8891.683335,30.64751883
2996.125,82.286,2.418,8956.643901,30.11936716
2996.25,80.345,2.415,9161.640426,28.59770175
2996.375,78.684,2.409,9331.798078,27.22087582
2996.5,77.114,2.404,9502.025573,25.85097333
2997.125,76.769,2.417,9596.342274,25.55390546
2997.25,78.536,2.424,9407.599063,27.11405636
2997.375,79.923,2.427,9255.778687,28.27929169
2997.5,81.282,2.428,9104.775965,29.37317618
2997.625,82.771,2.429,8944.669027,30.52025019
2997.75,83.126,2.434,8924.803311,30.78833452
2997.875,82.302,2.447,9062.302253,30.17106044
2998,80.602,2.467,9329.068758,28.8442525
2998.125,76.717,2.484,9869.04076,25.52912868
3001,78.835,2.534,9797.211898,27.45329088
3001.125,83.889,2.542,9236.03333,31.42533056
3001.25,86.387,2.551,9000.715385,33.17774645
3002.375,90.075,2.536,8581.43547,35.56672648
3002.5,90.664,2.531,8508.876732,35.92487821
3002.625,91.267,2.527,8439.300076,36.28554957
3002.75,91.163,2.523,8435.553898,36.22710738
3002.875,90.804,2.51,8425.267609,36.01703076
3003,90.627,2.493,8384.547651,35.91412223
3003.125,91.144,2.478,8286.825244,36.22444041
3003.25,92.236,2.464,8142.451971,36.86259932
3003.375,93.002,2.448,8022.950044,37.29999829
3003.5,93.578,2.44,7947.50903,37.62376732
3003.625,93.989,2.44,7912.755748,37.85260805
3003.75,94.034,2.444,7921.934619,37.88005811
3003.875,93.862,2.454,7968.924591,37.78875581
3004,93.486,2.464,8033.579359,37.5842653
3004.125,92.533,2.47,8136.081182,37.05212741
3004.25,91.498,2.475,8244.770377,36.45812832
3004.375,91.002,2.481,8309.80418,36.1689242
3004.5,90.744,2.482,8336.789209,36.01827849
3004.625,91.024,2.48,8304.447179,36.18766327
3004.75,92.005,2.475,8199.336993,36.76400802
3004.875,92.987,2.464,8076.69029,37.32583346
3005,93.964,2.451,7950.542761,37.87036242
3005.125,94.913,2.441,7838.934603,38.38605978
3005.25,94.995,2.432,7803.2907,38.43263201
3005.375,94.505,2.42,7805.047352,38.17287189
3005.5,93.809,2.411,7833.713183,37.79679654
3005.625,92.885,2.41,7908.3598,37.28559142
3005.75,92.255,2.414,7975.580727,36.93055358
3005.875,92.002,2.424,8030.642812,36.78795551
3006,91.72,2.434,8088.565198,36.62750088
3006.125,91.008,2.437,8161.89346,36.21238998
3006.25,90.201,2.437,8234.915356,35.73151424
3006.375,89.916,2.437,8261.016949,35.56093308
3006.5,89.941,2.44,8268.887382,35.5790498
3006.625,90.569,2.446,8231.743753,35.96198549
3006.75,91.852,2.454,8143.308801,36.72121858
3006.875,93.08,2.465,8071.895144,37.42370249
3007,94.279,2.472,7991.870936,38.08775933
3007.125,95.266,2.474,7915.470367,38.61934339
3007.25,95.082,2.475,7933.993816,38.52467774
3007.375,94.284,2.475,8001.145475,38.09905066
3007.5,93.31,2.473,8078.130961,37.56647078
3007.625,92.254,2.47,8160.686799,36.97279637
3007.75,91.674,2.466,8199.01826,36.64068589
3007.875,91.289,2.461,8216.902365,36.41824919
3008,90.881,2.46,8250.437385,36.17974479
3008.125,90.449,2.463,8299.952459,35.92407076
3008.25,90.259,2.467,8330.932095,35.81223735
3008.375,90.229,2.472,8350.592382,35.79692435
3008.5,90.291,2.473,8348.234043,35.83729564
3008.625,90.724,2.471,8301.671002,36.10040344
3008.75,91.449,2.468,8225.857035,36.53213689
3008.875,91.939,2.459,8152.179162,36.8200756
3009,92.24,2.449,8092.532524,36.99617947
3009.125,92.113,2.442,8080.527179,36.92610878
3009.25,91.737,2.436,8093.711371,36.71157471
3009.375,91.626,2.432,8090.210202,36.64982615
3009.5,91.797,2.432,8075.13971,36.75212298
3009.625,92.431,2.433,8023.048544,37.11966429
3009.75,93.067,2.435,7974.770864,37.48212946
3009.875,93.273,2.436,7960.425847,37.60015172
3010,93.226,2.439,7974.247528,37.57679056
3010.125,92.762,2.443,8027.278411,37.3190161
3010.25,92.269,2.451,8096.595823,37.04135499
3010.375,92.071,2.467,8166.975486,36.93049036
3010.5,92.01,2.481,8218.767525,36.89818746
3010.625,92.177,2.486,8220.410732,36.99715922
3010.75,92.55,2.486,8187.280389,37.21313021
3010.875,92.812,2.479,8141.18002,37.36440332
3011,92.98,2.468,8090.410841,37.46187914
3011.125,93.024,2.46,8060.371517,37.48944777
3011.25,92.909,2.453,8047.383999,37.42766001
3011.375,92.721,2.444,8034.115249,37.32440351
3011.5,92.538,2.439,8033.534332,37.22345051
3011.625,92.438,2.437,8035.630368,37.16936331
3011.75,92.49,2.437,8031.112553,37.20185105
3011.875,92.621,2.438,8023.04445,37.27917057
3012,92.823,2.441,8015.435829,37.39633361
3012.125,93.171,2.444,7995.311846,37.59466275
3012.25,93.352,2.448,7992.869997,37.69846994
3012.375,93.215,2.455,8027.506303,37.62496616
